Group ID,URL,Title,H1,Meta Description
REPORT DESCRIPTION,DUPLICATE Meta DescriptionS REPORT: Pages where only the Meta Description matches (excluding all previous reports),,,
,,,,
353,https://www.kay.com/previously-owned-neil-lane-engagement-ring-158-cttw-diamonds-14k-twotone-gold/p/V-881961801,Previously Owned Neil Lane Engagement Ring 1-5/8 cttw Diamonds 14K Two-Tone Gold | Kay,Previously Owned Neil Lane Engagement Ring 1-5/8 cttw Diamonds 14K Two-Tone Gold,All the glamour of Hollywood can be hers with this vintage-inspired engagement ring from Neil Lane Bridal®. A breathtaking round diamond is framed in more round diamonds set in 14K white gold. Additional round diamonds dance along the band of 14K rose gold for a design that is truly divine. The ring has a total diamond weight of 1 5/8 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
353,https://www.kay.com/previously-owned-neil-lane-diamond-ring-158-ct-tw-roundcut-14k-twotone-gold-size-9/p/V-882657404,Previously Owned Neil Lane Diamond Ring 1-5/8 ct tw Round-cut 14K Two-Tone Gold - Size 9 | Kay,Previously Owned Neil Lane Diamond Ring 1-5/8 ct tw Round-cut 14K Two-Tone Gold - Size 9,All the glamour of Hollywood can be hers with this vintage-inspired engagement ring from Neil Lane Bridal®. A breathtaking round diamond is framed in more round diamonds set in 14K white gold. Additional round diamonds dance along the band of 14K rose gold for a design that is truly divine. The ring has a total diamond weight of 1 5/8 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
354,https://www.kay.com/previously-owned-mens-wedding-band-14-ct-tw-roundcut-diamonds-10k-yellow-gold-size-75/p/V-884003601,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 7.5 | Kay,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 7.5,A diagonal line of round diamonds is channel-set between waves of 10K yellow gold in this striking mens wedding band. The band has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
354,https://www.kay.com/previously-owned-mens-wedding-band-14-ct-tw-roundcut-diamonds-10k-yellow-gold-size-65/p/V-883038402,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 6.5 | Kay,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 6.5,A diagonal line of round diamonds is channel-set between waves of 10K yellow gold in this striking mens wedding band. The band has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
354,https://www.kay.com/previously-owned-mens-wedding-band-14-ct-tw-roundcut-diamonds-10k-yellow-gold-size-1425/p/V-882140700,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 14.25 | Kay,Previously Owned Men's Wedding Band 1/4 ct tw Round-cut Diamonds 10K Yellow Gold - Size 14.25,A diagonal line of round diamonds is channel-set between waves of 10K yellow gold in this striking mens wedding band. The band has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
354,https://www.kay.com/previously-owned-mens-wedding-band-14-ct-tw-diamonds-10k-yellow-gold-size-7/p/V-882622208,Previously Owned Men's Wedding Band 1/4 ct tw Diamonds 10K Yellow Gold - Size 7 | Kay,Previously Owned Men's Wedding Band 1/4 ct tw Diamonds 10K Yellow Gold - Size 7,A diagonal line of round diamonds is channel-set between waves of 10K yellow gold in this striking mens wedding band. The band has a total diamond weight of 1/4 carat. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing.
355,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-213-ct-tw-cushion-roundcut-14k-gold-size-9/p/V-884511104,Previously Owned Neil Lane Diamond Engagement Ring 2-1/3 ct tw Cushion & Round-cut 14K Gold - Size 9 | Kay,Previously Owned Neil Lane Diamond Engagement Ring 2-1/3 ct tw Cushion & Round-cut 14K Gold - Size 9,"A stunning 2 carat cushion-cut diamond takes center stage in this captivating Neil Lane engagement ring. Round diamonds decorate the gallery of the ring, while chorus lines of sparkling round diamonds grace either side of the 14K white gold band, bringing the total diamond weight of the ring to 2 1/3 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
355,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-213-ct-tw-cushion-roundcut-14k-white-gold/p/V-885572507,Previously Owned Neil Lane Diamond Engagement Ring 2-1/3 ct tw Cushion & Round-cut 14K White Gold | Kay,Previously Owned Neil Lane Diamond Engagement Ring 2-1/3 ct tw Cushion & Round-cut 14K White Gold,"A stunning 2 carat cushion-cut diamond takes center stage in this captivating Neil Lane engagement ring. Round diamonds decorate the gallery of the ring, while chorus lines of sparkling round diamonds grace either side of the 14K white gold band, bringing the total diamond weight of the ring to 2 1/3 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
356,https://www.kay.com/previously-owned-neil-lane-aquamarine-ring-114-ct-tw-roundcut-diamonds-14k-white-gold/p/V-884526308,Previously Owned Neil Lane Aquamarine Ring 1-1/4 ct tw Round-cut Diamonds 14K White Gold | Kay,Previously Owned Neil Lane Aquamarine Ring 1-1/4 ct tw Round-cut Diamonds 14K White Gold,"A cushion-cut aquamarine adds elegant color to this stunning Neil Lane™ Studio engagement ring. Round diamonds trace the center and add brilliance to the band to complement. Styled in polished 14K white gold, the ring has a total diamond weight of 1 1/4 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
356,https://www.kay.com/previously-owned-neil-lane-aquamarine-engagement-ring-114-ct-tw-roundcut-diamonds-14k-white-gold-size-475/p/V-883921607,Previously Owned Neil Lane Aquamarine Engagement Ring 1-1/4 ct tw Round-cut Diamonds 14K White Gold - Size 4.75 | Kay,Previously Owned Neil Lane Aquamarine Engagement Ring 1-1/4 ct tw Round-cut Diamonds 14K White Gold - Size 4.75,"A cushion-cut aquamarine adds elegant color to this stunning Neil Lane™ Studio engagement ring. Round diamonds trace the center and add brilliance to the band to complement. Styled in polished 14K white gold, the ring has a total diamond weight of 1 1/4 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
357,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-134-ct-tw-cushion-roundcut-14k-white-gold-size-1025/p/V-885465106,Previously Owned Neil Lane Diamond Engagement Ring 1-3/4 ct tw Cushion & Round-cut 14K White Gold - Size 10.25 | Kay,Previously Owned Neil Lane Diamond Engagement Ring 1-3/4 ct tw Cushion & Round-cut 14K White Gold - Size 10.25,"Neil Lane Bridal® engagement rings take inspiration from Hollywood's past to create designs that are perfect for the modern bride. This incredible ring showcases a brilliant 1-carat cushion-cut diamond surrounded by sparkling round diamonds in the center. Romantic twists shine with more diamonds on the 14K white gold band, bringing the total diamond weight to 1 3/4 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
357,https://www.kay.com/previously-owned-neil-lane-diamond-engagement-ring-134-ct-tw-cushion-roundcut-14k-white-gold-size-85/p/V-884148406,Previously Owned Neil Lane Diamond Engagement Ring 1-3/4 ct tw Cushion & Round-cut 14K White Gold - Size 8.5 | Kay,Previously Owned Neil Lane Diamond Engagement Ring 1-3/4 ct tw Cushion & Round-cut 14K White Gold - Size 8.5,"Neil Lane Bridal® engagement rings take inspiration from Hollywood's past to create designs that are perfect for the modern bride. This incredible ring showcases a brilliant 1-carat cushion-cut diamond surrounded by sparkling round diamonds in the center. Romantic twists shine with more diamonds on the 14K white gold band, bringing the total diamond weight to 1 3/4 carats. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
358,https://www.kay.com/previously-owned-the-leo-engagement-ring-1-ct-tw-emerald-roundcut-diamonds-14k-white-gold-size-5/p/V-882513106,Previously Owned THE LEO Engagement Ring 1 ct tw Emerald & Round-cut Diamonds 14K White Gold - Size 5 | Kay,Previously Owned THE LEO Engagement Ring 1 ct tw Emerald & Round-cut Diamonds 14K White Gold - Size 5,"An awe-inspirng emerald-cut Leo Diamond is the highlight of this stunning engagement ring. Round diamonds sparkle along the 14K white gold band, bringing the total diamond weight to 1 carat. The center diamond is independently certified and laser-inscribed with a unique Gemscribe® serial number. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
358,https://www.kay.com/previously-owned-the-leo-engagement-ring-1-ct-tw-emerald-roundcut-diamonds-14k-white-gold-size-45/p/V-884836103,Previously Owned THE LEO Engagement Ring 1 ct tw Emerald & Round-cut Diamonds 14K White Gold - Size 4.5 | Kay,Previously Owned THE LEO Engagement Ring 1 ct tw Emerald & Round-cut Diamonds 14K White Gold - Size 4.5,"An awe-inspirng emerald-cut Leo Diamond is the highlight of this stunning engagement ring. Round diamonds sparkle along the 14K white gold band, bringing the total diamond weight to 1 carat. The center diamond is independently certified and laser-inscribed with a unique Gemscribe® serial number. Available online while supplies last. Previously Owned Treasures are not eligible for in-store pickup. Previously Owned Treasures may only be shipped either to your home address or to an alternate address. Price comparison based on new item pricing."
